20
814 826
658 682 -360
832 34 -621
510 723 400
31 313 341
285 5 421
284 155 -340
503 838 251
120 207 881
818 589 -284
308 282 340
74 846 640
21 49 -609
649 655 -454
302 488 66
703 83 -164
594 790 793
730 527 640
841 676 -535
52 43 -509
683 244 -376
983 979
897 509 -164
743 903 183
611 258 -607
766 84 -561
44 872 -238
930 684 729
678 881 741
602 324 -214
610 720 -540
290 545 62
957 496 192
380 147 171
50 79 1
186 382 415
476 425 -78
147 741 779
719 669 -725
795 73 -988
144 799 564
307 933 -158
965 107 515
186 802 556
775 716 749
475 545 -13
7 120 -983
903 930 604
192 553 249
77 921 -197
288 234 -842
269 972 -674
830 164 175
964 600 -70
675 46 -490
479 242 459
428 786 585
142 642 162
595 426 613
304 268 765
38 627 -28
827 584 -324
613 980 817
308 902 -662
431 289 -222
363 85 -307
900 190 -620
923 936 884
21 717 459
806 580 -998
141 239 954
429 55 907
526 731 112
843 709 -944
676 194 -646
418 342 -814
555 950 505
852 580 -350
598 67 529
583 431 816
235 545 -753
700 659 -72
128 281 -992
406 197 -688
921 245 631
582 812 -583
649 779 -567
356 276 -704
847 408 -534
452 655 567
126 674 -195
487 502 -924
839 724 -428
157 665 -385
190 10 529
71 448 164
930 847 -3
430 524 463
410 367 913
464 482 -983
598 949 -181
844 596 54
196 202 -107
967 175 -249
749 400 806
140 636 -970
895 619 -883
710 850 507
140 472 -321
543 75 526
490 630 405
217 207 522
655 742 -902
550 725 872
507 954 -510
233 121 -286
726 777 704
886 518 -462
228 220 57
748 34 86
5 230 -301
745 397 935
325 178 283
563 821 -578
74 134 148
182 228 319
252 480 325
479 10 -453
145 462 -504
286 378 788
776 291 903
951 473 -304
636 579 -43
859 341 742
953 722 -668
814 922 920
441 838 -829
888 95 -213
410 133 -178
408 24 570
252 693 554
355 329 631
584 250 922
42 15 855
515 376 -786
618 855 500
123 526 269
764 958 -557
365 685 -325
614 38 -964
50 103 -223
526 809 -606
974 948 -456
848 576 531
885 97 656
366 311 326
605 240 -439
143 418 -312
922 774 570
919 576 -794
317 17 92
22 664 638
115 509 -579
295 111 -852
233 718 -888
884 935 978
810 223 636
697 404 -57
428 29 -115
833 653 114
532 163 612
540 368 373
85 412 992
101 463 893
439 170 -569
92 197 437
257 301 -79
223 259 -782
22 703 -479
134 252 -279
976 245 109
461 864 -810
951 650 -775
598 359 826
60 152 -514
320 504 -482
743 274 601
236 439 -305
645 98 -665
892 945 -362
608 951 -282
265 646 475
528 243 631
69 392 988
317 293 371
531 107 -731
188 856 635
634 416 174
833 169 855
678 649 -326
245 538 -488
942 416 392
952 941 -613
449 689 485
115 10 5
756 666 955
252 775 -354
795 741 166
385 512 232
678 332 133
625 539 731
288 928 516
843 906 -29
145 854 324
148 614 -226
609 32 508
744 436 -933
942 588 726
750 238 -30
820 116 -584
160 36 -315
25 139 45
757 419 -261
383 339 810
155 193 590
296 956 -271
683 81 192
545 321 -36
805 408 237
452 313 -845
29 702 509
656 661 481
344 917 -986
253 698 -515
623 874 704
124 27 796
221 71 -506
3 856 208
128 619 -527
79 112 768
509 493 747
552 775 -186
413 713 144
580 887 -520
982 69 998
928 746 -738
738 117 904
440 469 334
180 595 493
354 417 986
453 266 193
651 205 -879
305 520 -131
303 515 -998
15 18 -467
26 232 -284
452 495 -38
127 406 295
655 809 -328
828 972 -195
408 424 -218
418 788 -170
479 607 452
702 832 627
788 162 -4
775 285 -197
274 808 697
775 109 519
434 515 -502
161 894 -263
199 856 607
534 159 422
901 182 736
305 937 -66
618 863 109
665 5 -7
862 972 859
381 662 563
126 290 785
303 699 -863
506 680 202
510 152 -361
962 259 310
457 819 558
625 28 -368
9 950 402
832 248 -89
864 771 -47
656 223 -652
50 952 -149
601 844 306
485 314 -386
599 597 573
706 255 296
102 245 -383
438 953 975
796 904 873
853 681 682
4 635 -752
846 887 -202
792 339 113
509 325 211
169 50 689
85 452 -982
831 979 -525
552 642 -60
276 597 -592
220 499 969
515 447 -431
302 164 367
348 253 621
215 260 380
691 468 534
836 518 -760
817 559 -940
698 935 -418
844 894 -414
802 326 246
173 505 -915
177 6 -541
154 177 -691
971 61 -374
967 511 -671
939 73 -176
38 965 827
621 414 316
528 259 -663
163 924 582
674 431 417
939 850 -302
362 704 -326
481 789 -211
117 676 521
818 330 -566
793 372 -858
78 110 437
900 95 400
52 636 351
149 392 -744
52 321 -407
440 13 -120
738 513 -587
186 172 59
423 888 -892
67 565 -560
627 586 -500
366 967 220
578 159 -237
386 769 26
354 883 -425
537 953 199
814 96 917
246 130 -554
294 694 756
685 537 -525
363 711 597
309 601 543
214 129 -438
623 592 547
329 335 -610
481 695 -568
474 893 -933
755 549 -955
705 336 -921
591 105 488
27 82 -795
340 211 604
485 390 148
700 184 104
505 904 227
382 454 915
222 191 -933
386 330 -833
257 778 -886
41 228 311
550 30 -29
447 302 142
453 47 -182
435 607 68
933 788 850
12 216 148
966 304 -304
210 923 469
435 410 -992
895 274 -984
354 852 978
515 622 -216
30 654 320
16 698 -509
187 537 -144
745 173 728
808 173 960
783 796 -981
124 209 -554
514 228 -536
321 450 -176
638 408 -186
213 65 168
597 19 881
874 74 645
693 437 -907
534 47 -281
358 960 -111
631 373 -262
576 471 523
518 448 846
574 714 -519
158 144 -14
931 482 -872
145 707 -463
603 327 -117
153 979 498
796 344 -72
156 679 296
933 946 -3
353 788 -989
395 808 206
2 517 -609
476 225 -785
359 689 -879
712 258 160
155 422 326
93 968 -723
85 854 217
615 85 -857
576 969 -425
573 703 -31
59 806 274
104 523 -656
466 442 837
566 171 -327
55 463 597
61 367 -908
92 739 382
206 421 -607
346 281 800
454 16 69
921 759 -494
664 225 -226
249 763 904
929 311 -983
810 180 242
515 93 993
964 623 770
223 962 313
935 134 -409
418 979 613
474 5 357
250 24 -997
688 301 -507
861 751 756
460 22 -846
749 391 -955
393 708 -349
56 255 649
274 529 -206
701 249 -929
799 387 -91
983 412 887
381 321 -973
872 509 -103
68 372 -685
73 822 615
615 940 74
589 186 -709
653 541 666
777 819 -883
729 830 942
775 144 354
332 284 -660
410 893 -985
347 76 -644
941 950 391
342 931 -850
191 61 378
260 209 -624
136 698 473
600 486 -158
952 70 -891
562 891 -751
135 459 -647
741 406 17
278 953 -856
62 223 -355
518 115 -2
829 380 -555
488 166 -89
317 839 613
24 216 -455
340 253 462
243 50 957
481 151 -848
695 868 331
17 869 318
433 876 -116
142 752 128
828 196 -625
853 674 123
871 460 -172
851 711 112
127 224 -314
135 286 -638
480 168 -144
218 107 -784
507 355 -186
580 636 -857
404 408 84
330 978 442
6 259 -756
976 423 4
267 27 -144
689 130 174
738 303 -376
314 669 383
558 224 147
904 291 -133
536 521 248
350 762 -119
270 620 -133
613 833 -870
268 126 195
668 98 935
308 269 728
245 624 881
343 28 -365
40 875 -213
522 954 -208
599 928 -674
713 221 351
761 304 -680
485 110 -160
915 520 -725
302 820 979
575 783 857
274 42 170
691 874 -998
615 856 3
151 289 296
520 851 180
626 858 327
547 621 329
825 421 -52
641 170 348
607 886 -952
856 331 871
530 391 670
504 854 353
248 342 325
197 565 -250
816 902 -167
477 382 -173
266 45 843
51 15 -106
380 272 -275
924 979 -461
489 78 -850
609 630 796
633 847 508
399 944 785
321 748 501
110 646 713
672 572 -996
191 43 -288
829 796 219
793 959 65
179 722 -222
832 673 655
957 579 49
565 427 133
302 940 -855
85 478 515
955 720 -303
809 702 284
150 48 -502
964 311 456
669 35 -493
73 759 -294
499 422 -316
67 445 530
383 484 -937
724 523 -304
449 331 -322
136 29 211
376 541 -751
697 927 831
918 550 -222
716 628 -537
614 114 -766
97 848 -858
839 300 705
181 793 -644
86 569 -359
260 838 -693
340 892 -688
473 746 118
281 912 990
861 183 870
726 680 16
828 141 950
201 778 373
839 939 145
95 641 -504
890 461 -529
4 284 127
504 700 168
112 383 -742
851 384 579
487 901 198
327 244 581
12 898 -108
446 562 415
184 721 862
499 450 734
215 873 -87
892 17 -445
566 447 -948
860 804 1000
257 971 468
140 563 -962
540 651 801
493 851 -1
649 678 730
57 237 928
74 196 689
839 201 -494
915 404 178
568 25 908
231 883 326
333 549 -104
326 392 708
956 944 -607
364 909 -936
103 727 728
190 818 251
507 679 502
735 339 695
662 157 63
69 560 102
72 296 315
674 280 627
42 634 -64
875 114 275
705 441 335
560 5 553
811 501 -56
247 642 974
320 8 750
269 746 -885
347 691 -561
822 416 62
294 811 -748
551 569 984
65 260 -772
555 387 -487
708 872 734
563 969 532
190 323 -550
102 839 157
948 483 -151
647 403 -149
99 299 580
104 82 341
436 468 -958
144 54 852
211 89 -313
762 751 847
800 100 -427
58 852 -259
212 597 -941
979 518 -201
439 417 -844
739 580 -574
230 113 -374
388 35 -534
613 53 -462
103 605 309
692 276 -489
198 728 450
42 442 363
43 57 372
630 679 -978
941 703 869
719 330 425
942 408 333
738 857 903
853 193 -83
425 232 -780
685 428 841
37 234 -338
626 817 167
329 207 -856
157 779 194
511 615 -767
310 877 907
808 976 241
109 650 787
54 189 -189
289 745 -883
526 786 -180
431 804 -10
614 538 -997
83 109 496
949 730 723
434 174 -566
807 946 72
4 906 864
552 381 -857
247 887 995
859 936 596
295 578 -579
377 8 80
235 748 299
470 361 276
700 249 -81
447 109 -635
60 50 -419
963 882 -354
677 48 -980
979 228 613
876 551 -779
654 94 61
239 485 427
438 695 862
505 788 -616
438 515 -817
915 745 -495
514 611 -976
384 750 -730
958 644 -625
763 450 -478
35 362 -795
514 900 -691
406 385 95
11 103 564
957 492 -651
484 612 458
371 159 -146
236 918 -413
313 196 -389
39 866 650
471 217 -1000
366 466 -522
412 98 -237
966 827 620
254 475 -302
343 103 600
742 390 -973
253 629 102
549 2 -49
678 638 -431
845 240 -745
400 724 -168
479 237 547
597 105 -424
428 379 970
814 463 -102
552 537 -731
137 507 -829
299 899 363
333 682 340
959 693 -701
17 653 124
384 79 809
142 490 -962
839 34 -551
752 390 94
385 144 939
844 551 -782
961 795 432
658 691 506
568 416 -979
847 335 -576
214 732 490
365 678 886
397 473 697
590 416 50
156 4 63
310 504 -646
455 391 647
949 883 -897
972 89 -313
769 608 -30
146 71 686
423 172 -643
645 354 -81
927 615 529
110 529 901
43 698 711
336 461 -825
400 32 412
437 545 -222
476 710 -580
109 244 678
547 161 350
443 311 -363
378 466 76
66 48 921
390 182 -736
316 505 -515
746 392 -931
501 95 -327
925 531 519
210 849 119
352 376 -393
370 655 579
259 767 715
301 938 -759
802 324 189
412 819 -555
502 417 64
347 492 -38
512 82 204
539 450 422
512 204 -894
268 961 -307
353 45 -780
561 348 -515
333 779 267
586 872 -593
842 124 711
763 48 644
423 789 -570
833 303 87
846 31 -41
115 413 836
554 843 191
26 980 -362
230 7 452
730 877 -139
391 241 -220
704 309 -975
653 577 -602
961 812 -945
151 690 784
55 324 205
895 119 512
728 342 -283
745 968 -594
290 958 644
405 468 144
790 318 -780
875 867 757
774 304 490
148 611 -57
264 909 -581
909 420 526
255 541 565
549 226 -632
784 114 753
436 219 -200
187 3 468
426 971 201
807 462 -824
938 158 527
639 676 -213
98 897 647
53 134 -706
941 188 222
667 79 -429
408 928 -473
264 755 433
760 350 496
116 533 186
589 267 -573
412 478 889
459 154 -186
512 910 510
251 35 -581
451 675 866
301 109 973
369 963 -764
862 979 568
787 334 51
518 423 -895
41 564 -225
545 791 -251
112 617 837
227 714 -135
504 452 -78
320 284 933
757 890 -974
743 858 -925
869 744 621
537 815 554
871 405 -56
330 625 -768
489 803 955
499 509 -362
734 778 661
841 294 467
554 3 -904
199 4 699
685 744 364
109 505 123
588 642 43
871 203 839
709 471 1000
234 282 -520
947 483 907
794 747 -19
21 205 113
482 773 -631
706 736 -339
491 742 362
588 887 537
89 361 331
661 614 -528
660 433 -767
344 692 -880
791 304 45
685 819 739
34 626 -723
433 854 420
716 302 565
328 529 -601
557 93 -749
864 333 -845
587 170 560
828 237 502
819 106 997
656 348 -994
728 114 -411
337 896 433
876 313 -445
504 820 6
843 846 -532
619 41 -802
604 502 623
226 66 -103
677 221 763
452 937 75
566 935 -272
12 79 -508
454 614 397
342 825 -323
157 534 5
283 952 932
265 446 -15
64 352 69
763 324 587
113 142 746
814 328 -356
445 564 -234
362 948 560
146 624 -613
453 46 572
397 294 -387
357 935 902
655 382 -154
6 582 -286
624 345 -246
628 80 -795
830 164 813
594 910 -572
301 376 -686
165 688 641
620 371 -816
450 181 -978
340 916 -349
880 63 -434
258 849 -923
309 228 -492
58 141 146
336 213 -617
146 427 -90
418 154 -614
735 159 -482
469 894 -458
800 625 -60
163 225 518
918 280 411
129 720 657
315 723 -386
384 311 -451
761 540 388
535 685 636
819 12 484
948 982 637
581 877 732
269 908 -933
523 301 -109
263 532 -905
136 945 590
268 946 360
757 676 -815
735 948 522
211 712 -546
98 866 243
798 182 780
220 421 341
802 469 8
653 893 259
137 182 -806
704 478 -455
239 723 370
434 219 -486
325 131 658
971 351 -684
866 108 -509
959 44 -665
625 828 -336
825 959
382 690 -816
248 717 265
187 360 -941
240 49 578
63 494 -613
84 316 45
179 419 -382
272 273 -207
508 514 -579
648 493 -197
188 667 314
384 294 439
134 46 418
711 567 -921
493 613 -890
43 543 -141
378 144 880
197 729 415
695 657 475
458 704 -880
488 526 -447
517 451 640
481 308 -179
381 557 295
72 798 -912
606 815 456
713 272 -695
167 713 660
365 648 296
396 499 -581
719 431 -534
464 526 -195
736 154 686
286 420 430
46 692 494
593 736 -216
202 360 52
534 634 -639
689 92 899
6 455 896
292 484 -580
294 708 -341
51 573 -460
621 418 -422
660 586 966
779 498 456
568 615 63
716 475 760
565 517 -76
717 516 -198
507 501 -246
157 126 -1000
509 434 -687
275 379 508
788 406 -719
17 530 692
122 5 771
356 500 455
157 758 -251
644 469 729
288 814 373
333 773 231
248 771 -361
495 48 -441
504 63 260
358 244 -656
110 427 510
415 88 -287
461 621 -86
44 519 467
669 656 -69
477 620 881
401 598 -694
427 574 -951
811 120 893
22 109 -385
595 22 -506
208 773 -645
18 102 166
313 640 339
328 280 303
386 396 695
516 182 844
706 385 586
126 359 -218
442 724 -442
814 365 -448
462 336 -972
653 100 977
397 407 -388
523 551 -298
182 791 -170
509 760 488
292 506 472
146 262 -940
170 503 -417
337 622 -304
536 427 177
303 326 524
249 537 117
380 24 501
235 295 101
170 817 -311
15 470 -652
267 486 -381
303 541 771
431 112 -170
574 253 -688
360 122 988
662 339 315
648 47 978
22 470 784
812 142 -460
174 14 -30
169 686 -36
85 793 -621
518 344 -35
118 329 -2
286 517 864
112 29 -196
766 108 -704
204 191 795
175 793 75
88 48 151
48 356 -114
228 780 -243
489 687 -220
435 506 -948
635 796 253
468 743 514
498 370 -278
699 673 -993
145 700 209
752 1 805
451 740 608
703 567 -854
134 631 278
541 111 728
672 312 -399
761 96 -370
245 573 -477
511 483 297
130 675 883
151 690 -184
403 430 422
320 174 108
192 288 -368
680 302 -557
312 95 -965
784 153 839
475 560 608
550 804 832
664 447 -263
140 193 -596
614 794 184
370 13 780
552 135 396
145 111 -958
184 455 221
43 716 -592
820 644 554
437 555 -423
91 181 -494
496 522 -623
390 510 592
53 39 -962
665 51 -329
625 140 -619
379 765 184
457 176 192
30 777 931
10 702 640
709 643 294
172 205 -484
221 724 75
355 271 -557
543 545 -873
755 104 -237
555 233 -447
480 82 -250
263 233 -328
481 14 -67
446 91 -874
199 581 -165
779 353 980
33 689 -797
158 315 -674
631 169 -153
448 10 243
253 417 356
637 83 172
302 766 -857
555 648 -858
276 179 377
19 572 954
15 434 971
105 691 61
122 480 927
224 393 80
664 452 398
215 255 829
605 502 -439
18 380 880
284 578 -570
724 46 -513
19 810 -121
274 143 -748
569 355 -83
730 658 730
758 16 -103
546 644 734
417 449 -249
313 716 235
133 100 -946
806 462 -391
301 402 -787
246 678 310
292 766 605
702 616 -173
802 475 854
629 689 12
18 124 -250
422 292 -189
40 549 833
77 211 1000
189 783 869
120 567 690
78 749 -210
409 10 -321
496 504 -930
438 46 38
616 113 700
133 413 186
218 678 -514
395 194 -382
281 442 -680
639 570 -422
37 410 551
561 420 423
621 44 706
156 317 487
697 337 505
150 452 -997
498 111 -981
540 336 -505
75 484 229
186 470 302
217 712 389
32 766 -127
815 551 58
135 622 -587
432 60 797
718 119 -219
37 718 -690
194 686 -476
755 63 -269
258 626 830
635 506 -149
707 142 543
157 400 678
108 154 394
417 800 -724
96 588 -312
194 317 -757
46 123 383
224 561 940
502 341 -92
550 222 -590
502 453 934
309 281 -42
192 723 -372
397 414 264
255 68 203
211 162 -853
99 462 233
407 98 -832
569 430 -119
173 783 567
743 588 -385
289 603 -846
109 623 635
257 414 575
122 234 -503
282 388 -282
132 109 70
500 422 692
13 188 728
575 51 948
637 32 -989
721 400 558
773 85 -940
108 375 824
775 777 708
728 117 -166
135 516 -636
347 789 232
784 303 -324
80 743 -513
822 8 -68
272 136 726
766 577 377
201 629 105
332 320 -630
685 726 800
212 540 789
301 603 67
290 570 -156
113 187 894
762 690 -405
693 223 -79
217 791 -482
220 594 -806
155 756 -510
239 242 693
785 688 -972
682 643 780
585 416 254
663 416 421
135 471 937
214 654 37
346 540 -796
551 317 418
32 530 859
800 54 324
759 326 -582
688 807 -960
500 611 485
62 697 -5
814 269 -399
603 1 -299
694 206 195
153 519 742
24 489 113
171 450 -299
623 589 193
546 359 739
340 295 -96
269 249 866
290 430 539
767 550 753
222 762 -938
326 490 866
641 617 52
326 3 -808
310 554 -934
382 291 268
750 225 -952
181 136 -344
191 577 731
283 733 942
401 616 -272
628 515 -964
296 808 -577
105 770 859
627 733 -704
629 144 833
270 252 467
801 27 -516
155 622 204
423 75 -371
579 453 885
23 141 207
585 271 -273
179 664 371
810 583 -582
307 38 915
108 755 948
189 603 172
720 823 949
677 9 852
673 692 -343
187 156 -486
220 482 401
672 46 -931
442 809 -59
643 430 -68
424 694 -68
28 634 946
61 725 839
277 289 450
111 813 -177
819 6 834
187 702 -385
576 204 515
569 590 -69
668 795 -429
530 425 -885
131 629 48
514 234 795
370 348 -842
407 14 64
260 669 721
483 6 172
304 465 569
489 470 268
414 655 547
282 734 -934
58 645 176
746 194 607
288 431 135
28 553 -999
498 372 -561
561 117 -125
80 799 -897
436 213 -992
494 152 -690
318 256 -814
321 215 763
157 533 436
731 650 100
170 247 223
374 801 367
325 432 -289
92 183 -752
672 44 -382
561 423 308
135 746 -373
656 518 969
206 773 -841
31 48 -306
562 220 337
226 433 -740
690 733 397
400 781 134
741 542 -966
579 561 -577
680 4 708
142 376 311
774 266 764
122 135 -680
322 581 777
535 778 -284
620 631 567
410 464 801
485 511 -546
477 561 -851
155 510 -367
307 426 230
632 79 212
738 613 -798
732 469 967
516 359 -988
238 149 991
508 262 790
720 475 -57
476 652 355
226 406 -988
805 521 311
200 785 1
731 1 -920
204 566 483
150 395 103
38 748 726
295 495 462
379 376 372
623 673 568
456 351 898
258 494 812
92 209 -803
626 604 853
628 57 375
201 630 343
45 276 45
325 594 -816
119 473 831
258 364 240
604 263 -107
14 68 563
530 345 -318
309 768 -195
90 180 -826
769 528 159
627 155 -571
131 112 586
571 40 -842
431 605 719
604 116 -943
645 322 681
15 762 -493
346 639 214
705 263 -795
226 303 318
125 434 6
407 474 446
774 463 162
330 804 725
768 41 635
18 438 917
680 251 739
368 88 392
525 584 -649
586 221 719
140 109 972
601 91 612
613 636 101
48 459 -461
273 267 -5
758 704 427
821 372 258
542 230 -12
247 199 -99
219 8 588
750 711 -692
702 528 -162
147 673 594
223 150 871
253 318 377
144 99 -257
170 167 -500
112 6 188
238 150 -53
643 45 -346
579 299 -462
721 21 -117
640 821 -532
95 417 685
810 20 -480
430 297 -997
44 213 766
424 124 -949
33 742 162
192 617 316
659 273 -946
698 515 569
762 810 -513
492 242 -122
789 48 177
86 107 -52
43 250 -118
270 526 431
637 527 506
151 307 385
181 475 17
341 747 778
456 782 261
364 466 -994
43 169 370
126 388 958
34 406 -249
8 822 610
406 746 737
347 715 256
456 493 -236
360 817 287
195 275 -617
445 608 -301
197 752 -531
461 718 626
389 9 653
299 117 -998
548 108 500
588 792 -711
309 405 46
635 765 -91
420 103 480
685 259 859
