18
965 1964
337 784 355
599 184 862
281 258 824
533 311 440
665 762 131
58 807 937
206 344 609
802 390 577
228 639 311
253 456 786
756 476 194
306 167 750
122 20 194
112 502 359
808 278 622
195 726 694
470 423 811
447 27 984
31 377 669
281 706 882
107 178 111
235 381 937
108 131 43
676 775 652
737 739 458
422 168 661
542 323 715
609 369 491
348 815 277
543 254 121
171 140 85
319 645 631
102 445 481
654 103 945
538 411 735
86 81 584
527 776 2
179 308 711
429 701 823
73 272 726
342 85 679
596 153 146
303 433 82
501 657 676
470 786 672
527 372 350
259 533 83
752 793 71
587 581 280
698 614 933
248 816 660
232 333 46
75 179 512
529 169 241
249 498 647
109 357 301
811 590 756
108 260 743
604 405 720
656 274 854
284 364 914
640 21 811
61 257 227
526 432 194
544 437 612
172 760 435
672 554 290
281 445 999
411 503 779
407 205 123
462 278 897
149 1 185
772 456 227
640 740 4
606 238 441
725 487 728
334 599 972
697 684 605
722 163 502
645 478 73
124 356 222
712 33 854
255 333 346
721 169 632
105 638 336
516 492 189
313 142 465
15 365 478
281 180 914
775 100 35
184 268 188
350 578 764
624 97 204
770 534 889
4 243 368
407 602 927
50 270 906
41 590 545
634 9 652
536 341 147
431 616 452
625 25 385
242 647 747
25 435 5
88 257 559
608 500 925
734 281 776
572 630 876
661 346 262
83 570 619
10 447 518
111 619 460
150 681 388
698 176 542
247 790 879
602 124 651
259 82 373
464 336 961
571 699 122
523 679 7
303 246 827
416 254 877
438 539 472
520 367 547
209 180 245
213 62 984
141 397 628
181 662 259
173 240 932
580 150 398
614 624 591
431 786 701
615 68 968
520 37 343
728 568 620
404 692 655
345 441 78
216 727 677
194 52 521
537 398 951
331 316 388
758 611 208
769 369 461
223 69 228
262 703 552
338 37 384
176 494 596
332 656 296
400 311 281
5 581 351
17 469 433
232 339 17
93 197 628
436 91 459
673 94 441
665 15 165
602 420 644
257 339 609
84 16 661
729 540 811
390 239 522
624 23 771
808 274 808
296 405 691
268 553 250
230 628 264
760 464 695
688 560 492
487 315 853
536 743 947
278 92 145
344 441 694
777 576 578
126 764 537
772 240 616
330 276 831
392 282 426
272 412 590
218 790 294
510 686 826
300 312 556
679 5 295
493 150 132
486 780 558
348 556 168
465 531 198
738 647 661
521 551 59
420 302 368
654 642 31
341 433 411
124 270 3
173 440 828
616 286 698
495 157 38
788 51 766
225 349 935
462 507 382
525 15 241
398 302 807
484 237 194
159 547 644
659 435 57
659 467 297
592 129 101
421 512 898
527 29 853
95 296 632
553 638 978
286 332 181
190 156 972
5 461 95
506 219 674
1 729 971
763 286 745
207 248 369
77 415 287
153 782 27
123 60 346
239 205 756
538 528 980
539 348 844
699 180 552
451 133 465
655 626 904
816 375 877
231 447 737
589 294 311
600 94 54
51 355 899
132 620 190
326 34 757
722 635 893
358 387 703
70 710 599
212 397 726
55 535 783
613 562 799
305 207 401
201 683 818
496 509 429
387 472 454
709 400 67
627 460 825
682 817 174
179 675 29
796 374 469
519 205 619
196 318 425
719 342 965
369 171 33
517 240 218
287 175 804
455 765 596
256 227 607
741 232 591
164 666 114
680 372 213
725 248 887
655 135 618
806 337 500
24 563 603
768 30 98
437 129 15
177 290 881
353 273 799
725 374 623
9 193 380
419 755 180
187 160 813
523 488 86
562 124 345
200 408 204
138 134 717
99 215 802
270 41 592
97 349 88
165 350 127
208 813 433
413 614 156
45 458 310
793 696 682
214 300 91
714 439 684
716 696 711
255 573 274
164 463 442
373 303 105
62 703 41
522 423 936
707 535 277
411 243 702
234 348 695
32 496 506
312 446 685
483 237 856
125 751 197
684 171 9
37 177 382
87 90 600
666 534 294
267 727 25
781 105 510
569 140 995
387 32 884
174 276 622
708 253 986
13 220 317
26 443 228
433 596 962
100 238 582
648 224 765
130 453 25
458 646 590
788 272 43
225 268 187
106 266 944
23 227 669
524 301 440
636 134 196
442 663 626
717 611 620
58 397 868
712 726 950
179 479 393
89 473 396
596 449 584
173 298 316
547 801 16
61 103 778
740 816 583
715 729 182
502 295 560
619 734 597
629 279 37
658 191 856
467 147 645
372 305 335
111 775 1000
344 228 553
669 69 648
109 181 418
799 170 284
365 57 796
428 60 312
105 553 309
489 321 747
279 462 746
80 756 656
409 351 361
316 493 577
61 362 619
257 478 714
368 98 309
358 662 433
206 80 531
648 557 204
444 703 183
208 564 714
340 194 472
34 647 567
481 628 976
676 7 280
554 34 540
295 652 580
439 183 649
749 786 375
629 392 886
167 417 29
400 526 580
401 625 544
11 417 219
249 172 838
491 126 542
564 274 602
31 686 589
361 664 431
770 41 20
481 466 317
140 274 93
172 41 395
159 87 634
236 93 56
798 479 721
126 25 820
628 728 915
329 474 90
306 99 956
536 377 950
485 551 453
464 431 282
690 150 996
68 190 915
657 431 428
303 366 805
710 298 438
3 13 716
447 752 209
735 223 170
299 642 352
419 718 975
554 303 272
311 243 848
654 381 791
64 714 577
610 307 459
571 271 989
102 247 760
282 493 698
729 583 533
454 96 509
202 255 28
320 593 1000
323 613 141
156 632 901
458 445 618
598 348 283
443 712 478
328 476 232
490 414 529
310 33 882
231 610 952
699 16 51
709 70 658
228 665 698
673 473 418
222 414 270
410 194 51
270 770 581
461 744 606
579 490 773
440 120 321
743 577 9
593 262 406
391 739 997
738 519 764
137 480 546
566 620 585
214 39 812
288 622 96
117 258 741
189 229 313
434 285 14
534 264 400
275 350 129
555 281 450
194 727 134
320 123 858
207 185 132
172 50 667
473 621 694
706 592 207
680 572 354
138 727 575
164 122 683
294 369 616
327 325 194
813 130 49
354 432 275
313 325 554
646 552 375
534 187 859
649 349 974
803 562 504
313 514 155
563 791 924
364 623 567
600 618 309
563 66 653
304 441 994
159 202 825
626 571 204
313 764 296
344 608 956
812 811 116
242 625 923
28 80 394
727 94 153
663 284 189
9 807 821
493 305 32
364 567 632
512 40 876
31 581 521
730 302 730
402 798 585
183 406 232
93 67 23
240 220 297
279 480 504
496 16 292
481 325 853
813 811 125
555 801 534
425 618 197
400 663 332
618 279 57
438 533 794
377 212 86
362 617 468
188 551 914
452 299 824
131 281 823
344 660 647
117 685 912
322 8 181
732 156 430
685 449 167
79 264 525
388 431 615
705 716 601
66 118 684
86 505 343
519 477 803
704 538 580
664 677 711
473 320 275
90 594 123
126 681 894
202 808 111
45 242 997
750 22 832
197 683 614
83 311 658
373 311 259
500 151 81
461 47 469
622 750 131
335 427 237
762 389 136
206 445 550
508 344 597
181 117 186
316 651 892
594 557 223
337 545 80
789 386 804
784 267 856
437 261 849
110 43 68
644 230 786
259 358 701
654 258 109
488 768 429
128 98 745
473 100 410
272 41 127
745 227 429
134 667 629
708 180 403
290 547 436
32 564 596
692 429 316
576 770 777
162 126 120
677 253 295
141 521 585
507 661 359
162 782 230
747 54 976
225 689 213
770 493 396
817 29 547
461 584 424
740 313 281
369 270 860
632 256 955
480 335 844
430 35 929
708 616 340
209 806 364
808 624 824
727 586 5
429 385 381
737 592 717
382 228 731
159 711 84
406 17 422
644 641 883
206 600 401
797 300 358
318 349 846
811 660 322
685 745 809
639 571 830
99 172 319
530 628 619
348 682 998
768 802 694
162 132 832
25 24 127
564 746 427
262 238 628
638 478 853
556 643 75
612 650 529
42 136 725
247 240 995
609 481 960
700 609 824
492 44 159
13 415 968
22 577 758
474 588 943
12 234 993
166 661 685
117 287 902
140 381 34
717 312 870
796 441 328
34 233 754
213 394 89
808 482 178
107 684 741
109 754 624
34 124 59
367 722 399
30 236 222
418 715 716
311 39 946
688 270 26
128 360 715
219 171 995
424 11 47
694 491 12
603 217 126
290 268 521
663 676 563
414 587 914
49 199 381
590 475 204
592 3 209
714 815 710
470 666 268
182 522 613
737 272 172
140 8 690
405 768 318
597 325 327
155 156 767
644 234 483
692 606 130
487 93 658
1 704 534
215 491 653
636 266 19
335 790 927
92 364 495
481 676 137
666 387 433
751 342 542
430 619 294
54 507 826
710 180 78
98 463 428
136 76 947
268 212 145
26 495 257
335 778 395
675 212 344
325 726 225
250 533 696
690 297 849
338 144 403
127 774 378
681 584 748
649 261 49
433 551 526
669 386 268
503 26 709
519 802 767
127 72 794
27 32 508
340 661 535
327 310 731
539 515 182
700 660 915
586 563 99
638 408 124
67 127 407
11 155 464
146 444 758
148 125 118
620 398 571
17 588 322
592 754 514
190 19 519
335 3 635
110 805 244
348 678 104
650 108 353
132 744 770
336 726 20
496 289 423
523 585 427
479 532 667
385 404 670
813 500 271
342 592 54
153 788 85
789 504 474
294 323 67
374 520 705
174 357 448
157 704 9
159 235 419
277 620 742
343 152 130
134 564 864
183 287 568
397 61 865
188 492 167
243 497 335
18 561 85
205 501 54
378 123 344
273 1 459
527 797 669
613 213 793
81 795 281
557 265 641
754 301 560
366 195 377
458 39 232
237 485 525
78 168 962
335 497 524
6 283 776
652 109 889
382 714 374
271 335 980
411 405 857
96 563 778
123 741 113
777 624 147
751 756 152
342 487 351
726 142 641
797 22 731
312 507 624
417 582 839
152 454 839
758 214 43
316 643 628
343 96 122
653 203 422
307 40 993
786 279 639
480 802 135
734 438 422
484 525 249
57 708 704
233 751 636
765 423 86
489 11 104
479 733 106
769 45 768
248 249 376
663 417 157
84 164 242
506 437 229
416 637 967
513 205 166
482 437 188
650 671 373
736 456 454
590 807 954
356 523 637
150 403 3
688 119 985
113 68 166
126 62 22
768 72 747
499 369 305
665 178 723
360 775 717
664 300 642
588 674 829
267 623 937
184 778 953
749 394 386
657 789 360
323 720 252
26 13 672
24 86 314
650 738 117
59 500 645
412 117 895
708 267 544
753 690 420
273 305 577
178 487 103
576 729 189
227 751 47
270 235 104
810 138 178
539 468 599
255 104 194
261 766 939
226 486 143
723 318 211
424 518 156
100 802 813
264 544 836
80 42 651
647 499 763
523 130 463
671 13 783
4 538 471
728 625 111
396 128 1000
139 636 240
750 366 414
275 631 751
182 592 872
815 155 961
492 67 141
763 72 938
777 606 579
654 255 731
522 348 696
232 724 188
707 151 153
649 646 135
808 489 864
144 133 183
144 126 615
322 804 195
511 574 525
382 187 292
566 430 146
304 487 709
359 238 411
688 773 658
135 757 191
369 139 822
738 306 587
447 689 943
79 799 495
325 288 251
52 753 890
629 772 967
309 364 150
215 327 454
39 1 494
209 757 558
245 634 166
222 687 944
296 282 936
629 273 545
368 153 89
297 556 665
184 167 247
114 421 296
258 443 724
218 74 279
439 10 888
765 780 235
470 49 941
772 742 552
675 383 860
424 243 489
316 711 804
617 436 105
236 782 314
725 731 467
199 311 978
573 239 972
453 40 127
566 71 822
757 220 498
772 11 321
577 47 85
238 806 785
541 303 413
730 327 407
19 641 908
329 677 212
99 455 808
436 495 457
774 110 702
804 243 783
292 454 102
7 175 642
136 210 679
464 122 3
349 206 424
771 9 133
445 591 762
588 358 581
582 758 801
373 629 150
221 198 760
29 185 388
411 797 443
181 5 186
688 138 550
801 773 936
128 695 70
78 321 969
562 426 201
107 714 544
669 810 234
466 631 468
353 538 901
144 634 941
783 556 30
305 678 661
143 116 30
494 815 653
600 307 778
106 728 130
514 216 235
721 511 938
29 742 148
376 108 513
665 29 587
612 144 375
18 13 313
512 335 42
618 423 157
429 712 691
369 133 805
283 315 638
124 628 977
684 748 847
573 699 963
140 240 780
543 712 208
6 769 545
341 550 946
79 204 653
752 709 975
775 364 936
527 661 91
180 222 937
270 647 122
161 606 897
617 227 236
453 499 280
272 794 616
363 346 640
343 457 100
783 630 280
269 14 326
378 697 291
439 231 994
360 528 573
762 564 296
406 648 529
157 408 849
54 575 202
408 677 428
698 81 19
715 152 563
339 5 194
14 778 826
212 313 536
734 629 541
721 374 94
453 395 739
519 437 542
718 403 663
166 241 127
234 624 798
760 172 674
559 303 335
735 808 844
158 698 465
419 540 379
334 169 111
50 606 21
583 257 602
389 669 708
730 28 864
337 63 785
456 573 453
216 246 213
283 20 377
731 736 162
145 219 523
188 648 228
452 724 787
104 61 413
74 358 851
399 345 948
404 344 413
197 492 217
645 325 591
339 438 886
310 462 147
189 113 291
385 715 522
184 161 136
536 791 146
357 513 2
214 215 193
58 467 543
478 51 898
726 505 75
499 536 251
521 205 496
266 587 88
671 386 845
348 151 319
572 219 473
212 401 425
98 79 740
785 712 507
415 599 146
575 399 991
469 483 520
78 692 210
23 175 276
492 230 367
538 799 134
764 222 836
109 673 222
300 741 629
574 34 788
551 463 995
640 591 17
732 116 153
328 434 292
740 253 955
155 99 15
698 320 103
179 415 370
128 204 262
544 277 822
454 233 559
22 757 291
795 21 37
747 26 489
51 432 616
97 458 816
183 282 719
270 293 5
415 294 900
455 662 120
609 504 510
595 130 338
718 252 650
478 618 596
227 262 992
628 264 806
11 799 971
297 299 338
323 210 113
389 328 483
627 701 75
274 122 932
129 538 366
620 354 866
639 698 961
381 162 528
377 316 284
659 668 910
211 94 766
535 543 109
655 359 427
303 811 298
263 485 645
379 280 496
81 807 821
41 760 783
588 424 736
746 326 612
721 747 808
102 518 801
168 362 143
404 40 130
794 227 133
251 740 842
20 325 541
67 437 737
179 770 133
590 699 390
13 183 134
100 749 464
325 284 927
224 685 598
667 638 55
425 275 933
506 739 620
183 318 777
204 78 813
111 216 314
469 530 671
191 466 5
646 63 172
472 811 725
621 307 870
117 58 551
8 809 564
411 236 495
216 312 149
611 383 376
689 323 859
562 564 674
164 155 796
665 405 991
498 537 894
261 13 201
626 533 85
443 49 857
166 520 66
421 16 699
792 810 130
347 239 731
76 454 418
275 13 760
19 487 310
759 562 540
606 596 693
602 37 741
30 701 130
357 415 625
674 312 238
575 233 571
710 715 563
286 190 790
280 135 77
441 146 576
315 354 201
300 136 194
342 75 357
667 527 216
447 422 684
591 130 435
203 524 238
31 377 195
805 617 985
798 659 439
750 767 405
334 197 958
615 249 936
570 429 819
170 105 608
132 690 561
296 470 169
199 769 109
723 198 271
150 481 221
269 441 566
68 778 11
397 49 728
791 715 864
103 80 842
183 743 660
512 772 352
7 614 131
569 113 897
401 437 490
499 464 527
591 588 204
131 481 244
578 248 232
241 432 62
458 650 697
689 129 364
118 252 438
70 573 528
963 1855
595 555 268
888 510 63
161 911 740
746 930 973
503 16 528
846 682 541
721 702 987
772 814 879
724 56 489
153 749 826
528 671 163
124 321 176
641 687 80
415 281 915
517 749 475
358 743 528
774 298 949
260 502 880
572 777 589
25 263 692
558 568 586
372 479 220
946 293 103
473 551 951
469 726 605
828 843 970
281 687 273
458 301 715
331 752 79
529 643 336
682 763 434
723 381 302
861 681 239
950 738 468
199 820 476
735 317 158
381 758 123
641 400 997
781 276 689
5 666 332
483 175 686
836 315 623
330 429 546
439 857 750
427 80 943
422 727 434
74 62 290
30 244 677
27 351 688
478 482 485
212 35 585
877 938 498
487 954 827
115 131 870
856 687 333
220 693 327
246 770 586
309 897 887
171 539 737
44 923 433
188 938 950
45 891 428
132 683 323
754 492 36
823 727 457
485 813 692
203 694 427
936 74 651
756 171 334
387 106 326
561 216 634
787 418 141
297 87 407
494 629 335
886 547 697
58 918 482
244 202 255
270 846 339
323 263 185
548 276 316
741 113 498
10 778 45
1 234 504
961 58 745
265 690 144
661 810 939
359 711 684
165 710 298
466 436 703
376 138 492
269 156 35
330 734 781
246 112 502
141 54 725
222 671 473
243 872 677
529 384 289
314 795 405
822 482 329
931 170 134
275 367 98
486 347 496
261 630 424
168 302 930
599 358 28
763 295 602
846 323 933
472 643 265
253 219 35
708 741 803
106 550 116
702 482 44
728 906 265
322 125 823
9 255 535
537 227 457
464 717 83
765 790 27
750 216 642
395 528 417
393 954 191
464 41 904
15 766 579
819 4 17
369 526 120
925 316 444
141 838 800
595 509 363
767 180 766
554 907 169
174 413 274
896 92 720
302 118 891
468 759 100
314 357 790
198 786 939
473 134 283
242 627 321
251 728 907
878 440 110
114 518 558
733 691 940
455 375 674
193 942 518
305 231 546
91 110 33
631 455 586
849 410 474
222 573 913
73 215 38
790 60 294
726 135 298
802 311 288
618 712 448
270 856 507
478 129 936
178 804 594
788 337 880
645 482 285
888 882 297
678 705 553
327 110 271
290 908 419
409 726 781
123 57 831
197 410 96
495 507 821
319 463 436
726 343 18
514 841 803
497 566 208
72 789 459
407 361 410
66 557 686
621 735 357
39 392 811
422 738 889
801 136 420
652 443 507
450 345 44
636 69 707
836 928 109
778 140 395
29 943 520
12 74 198
893 73 580
219 845 987
98 350 507
649 282 210
557 569 666
856 510 400
812 778 305
525 449 294
369 695 25
327 885 73
337 925 608
963 616 281
79 945 64
634 891 218
414 111 23
356 428 877
182 576 542
306 914 613
63 350 299
758 278 234
203 559 847
118 190 418
133 195 548
275 809 553
485 502 847
789 58 936
189 219 451
932 412 746
701 723 639
502 859 651
872 37 830
540 6 943
269 412 310
756 413 104
388 823 325
724 643 850
917 848 483
755 194 14
486 612 254
795 160 658
434 832 300
565 770 603
850 849 445
855 269 92
590 368 188
401 330 372
699 662 739
546 53 454
595 605 820
517 334 673
844 816 923
742 885 464
89 462 527
547 816 442
637 312 724
53 880 581
910 902 520
955 731 691
628 456 690
838 939 145
430 556 508
320 325 153
741 521 632
67 317 371
667 101 608
275 783 362
558 934 125
697 784 520
137 899 139
702 36 142
20 470 120
363 361 528
545 935 293
743 259 216
284 117 958
656 408 820
266 128 631
630 672 974
335 615 546
252 774 575
512 278 550
904 634 681
688 800 788
893 293 692
813 432 123
162 180 442
882 921 732
952 388 671
575 509 341
88 373 675
381 555 265
310 563 200
959 717 995
634 739 541
250 156 126
43 944 928
657 351 305
397 204 626
824 173 996
768 582 638
484 543 619
401 866 94
950 626 714
489 471 666
834 132 567
548 786 26
871 735 186
93 34 926
737 66 916
484 611 591
921 535 991
272 790 631
469 673 685
71 624 276
789 620 111
104 626 760
711 857 472
830 708 603
703 741 311
610 351 580
435 518 685
263 570 388
694 484 916
66 407 905
699 130 482
48 475 292
779 595 815
507 376 183
824 246 569
398 552 266
18 879 751
510 433 633
48 527 773
451 619 740
127 79 301
714 114 385
676 595 511
280 882 534
77 148 571
672 804 774
505 168 273
236 510 520
550 838 967
230 950 609
372 197 367
861 640 808
483 2 303
665 568 246
82 162 307
91 48 985
32 788 148
666 484 874
956 284 95
920 62 560
603 636 400
578 328 254
60 836 290
40 310 857
838 41 761
347 291 622
99 842 249
664 399 500
576 819 940
807 847 156
718 637 543
461 600 288
664 416 47
205 425 153
945 19 925
95 376 253
609 778 585
907 544 680
545 145 647
108 441 288
334 547 320
949 394 731
739 167 763
392 757 111
456 807 608
